UPGRADE_ID	ENROLL_C	HIT_POINT	ARMOR	REGEN	REVIVE_C	HEAL_C	TRAINING_C	XP_KILLED	XP_NEXT	MOVE	NEGOTIATE	DAMAGE	HEAL	INITIATIVE	POWER
g002DU3061	g0125:r0000:y0000:e0000:w0000	20	0	1	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	50	0	0	0	0	0	0	0
g000DU3062	g0325:r0000:y0000:e0000:w0000	40	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	37	0	1	2	15	0	0	2
g002DU3062	g0165:r0000:y0000:e0000:w0000	35	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	35	0	0	0	10	0	0	0
g000DU3063	g0080:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	65	0	1	2	10	0	0	1
g002DU3063	g0040:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	43	0	0	0	10	0	0	0
g000DU3064	g0250:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	60	0	0	0	10	0	0	1
g002DU3064	g0200:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	55	0	0	0	10	0	0	0
g000DU3065	g0100:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	16	0	0	0	0	4	0	1
g002DU3065	g0050:r0000:y0000:e0000:w0000	5	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	8	0	0	0	0	2	0	0
g000DU3066	g0150:r0000:y0000:e0000:w0000	12	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	30	0	1	2	0	6	0	1
g002DU3066	g0150:r0000:y0000:e0000:w0000	12	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	30	0	0	0	0	6	0	0
g000DU3067	g0465:r0000:y0000:e0000:w0000	115	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	235	0	1	2	15	0	0	1
g002DU3067	g0235:r0000:y0000:e0000:w0000	70	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	125	0	0	0	5	0	0	0
g000DU3068	g0155:r0000:y0000:e0000:w0000	15	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	19	0	1	2	0	0	0	1
g002DU3068	g0075:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	16	0	0	0	0	0	0	0
g000DU3069	g0250:r0000:y0000:e0000:w0000	30	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	70	0	1	2	0	0	0	1
g002DU3069	g0150:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	40	0	0	0	0	0	0	0
g000DU3070	g0075:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	50	0	0	0	0	0	1
g002DU3070	g0045:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	0	0	0	0	0	0	0
g000DU3071	g0515:r0000:y0000:e0000:w0000	35	4	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	135	0	0	0	10	0	0	1
g002DU3071	g0250:r0000:y0000:e0000:w0000	35	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	125	0	0	0	10	0	0	0
g000DU3072	g0215:r0000:y0000:e0000:w0000	35	3	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	60	150	0	0	25	0	0	1
g002DU3072	g0100:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	0	0	0	6	0	0	0
g000DU3073	g0065:r0000:y0000:e0000:w0000	30	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	39	0	0	0	10	0	0	1
g000DU3074	g0270:r0000:y0000:e0000:w0000	45	3	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	80	0	1	2	10	0	0	1
g000DU3075	g0150:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	40	200	1	2	5	0	0	10
g002DU3073	g0065:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	0	0	5	0	0	0
g002DU3074	g0200:r0000:y0000:e0000:w0000	60	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	60	0	0	0	10	0	0	0
g002DU3075	g0100:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	30	0	0	0	10	0	0	0
g000DU3076	g0120:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	28	200	1	2	15	0	0	1
g002DU3076	g0060:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	4	0	0	0
g000DU3077	g0650:r0000:y0000:e0000:w0000	75	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	110	0	1	2	15	0	0	1
g002DU3077	g0325:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	90	0	0	0	15	0	0	0
g000DU3078	g0325:r0000:y0000:e0000:w0000	30	3	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	38	0	1	2	10	0	0	1
g002DU3078	g0165:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	34	0	0	0	10	0	0	0
g000DU3079	g0130:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	34	125	0	0	0	5	2	0
g002DU3079	g0100:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	30	0	0	0	0	5	0	0
g000DU3080	g0325:r0000:y0000:e0000:w0000	15	0	2	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	33	0	1	2	10	0	0	1
g002DU3080	g0325:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	31	0	0	0	10	0	0	0
g000DU3081	g0180:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	16	0	0	0	10	0	0	1
g002DU3081	g0150:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	10	0	0	0
g000DU3082	g0325:r0000:y0000:e0000:w0000	50	3	1	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	105	0	1	2	0	0	0	1
g002DU3082	g0225:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	80	0	0	0	0	0	0	0
g000DU3083	g0300:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	32	0	1	2	15	0	1	2
g002DU3083	g0150:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	31	0	0	0	15	0	0	0
g000DU3084	g0325:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	65	0	0	0	15	0	0	0
g002DU3084	g0150:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	55	0	0	0	15	0	0	0
g000DU3085	g0180:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	40	0	1	2	15	0	0	2
g002DU3085	g0180:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	40	0	0	0	15	0	0	0
g000DU3086	g0250:r0000:y0000:e0000:w0000	50	0	2	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	0	0	0	0	15	0	0	1
g002DU3086	g0125:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	0	0	0	0	15	0	0	0
g000DU3087	g0275:r0000:y0000:e0000:w0000	40	0	2	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	54	0	1	2	0	0	5	1
g002DU3087	g0150:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	46	0	0	0	0	0	0	0
g000DU3088	g0325:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	65	0	1	2	10	0	0	1
g002DU3088	g0325:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	53	0	0	0	10	0	0	0
g000DU3089	g0180:r0000:y0000:e0000:w0000	35	1	1	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	32	0	0	0	10	0	0	1
g002DU3089	g0090:r0000:y0000:e0000:w0000	35	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	22	0	0	0	10	0	0	0
g000DU3090	g0325:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	41	0	0	0	10	0	0	1
g002DU3090	g0325:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	35	0	0	0	10	0	0	0
g000DU3091	g0500:r0000:y0000:e0000:w0000	35	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	85	0	0	0	0	15	0	0
g002DU3091	g0500:r0000:y0000:e0000:w0000	100	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	85	0	0	0	0	5	0	0
g000DU3092	g0030:r0000:y0000:e0000:w0000	8	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	6	0	0	0	2	0	0	1
g002DU3092	g0020:r0000:y0000:e0000:w0000	5	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	4	0	0	0	1	0	0	0
g000DU3093	g0085:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	200	0	0	15	0	0	1
g002DU3093	g0045:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	5	0	0	0
g000DU3094	g0400:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	41	0	1	2	20	0	0	2
g002DU3094	g0400:r0000:y0000:e0000:w0000	60	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	38	0	0	0	0	0	0	0
g000DU3095	g0625:r0000:y0000:e0000:w0000	150	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	155	0	0	0	20	0	0	2
g002DU3095	g0625:r0000:y0000:e0000:w0000	175	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	125	0	0	0	10	0	0	0
g000DU3096	g0400:r0000:y0000:e0000:w0000	25	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	79	0	1	2	20	0	0	2
g002DU3096	g0325:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	64	0	0	0	5	0	0	0
g000DU3097	g0400:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	81	0	1	2	15	0	0	1
g002DU3097	g0325:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	66	0	0	0	10	0	0	0
g000DU3098	g0400:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	82	0	1	2	15	0	0	1
g002DU3098	g0325:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	67	0	0	0	10	0	0	0
g000DU3099	g0630:r0000:y0000:e0000:w0000	150	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	155	0	1	2	15	0	0	3
g002DU3099	g0630:r0000:y0000:e0000:w0000	225	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	125	0	0	0	5	0	0	0
g000DU3100	g0150:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	33	0	0	0	5	0	0	1
g002DU3100	g0150:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	29	0	0	0	5	0	0	0
g000DU3101	g0200:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	45	0	1	2	0	8	0	1
g002DU3101	g0150:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	30	0	0	0	0	4	0	0
g000DU3102	g0200:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	46	0	0	0	0	7	0	1
g002DU3102	g0150:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	31	0	0	0	0	3	0	0
g000DU3103	g0200:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	46	0	0	0	0	7	0	1
g002DU3103	g0150:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	31	0	0	0	0	3	0	0
g000DU3104	g0200:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	46	0	0	0	0	8	0	1
g002DU3104	g0150:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	31	0	0	0	0	4	0	0
g000DU3105	g0200:r0000:y0000:e0000:w0000	20	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	46	0	0	0	0	6	0	1
g002DU3105	g0150:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	31	0	0	0	0	3	0	0
g000DU3106	g0120:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	21	0	1	2	5	0	0	1
g002DU3106	g0060:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	0	0	0	5	0	0	0
g000DU3107	g0550:r0000:y0000:e0000:w0000	100	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	255	0	1	2	15	0	0	1
g002DU3107	g0275:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	135	0	0	0	5	0	0	0
g000DU3108	g0500:r0000:y0000:e0000:w0000	100	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	235	0	1	2	20	0	0	1
g002DU3108	g0250:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	125	0	0	0	5	0	0	0
g000DU3109	g0600:r0000:y0000:e0000:w0000	100	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	275	0	1	2	15	0	0	2
g002DU3109	g0300:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	145	0	0	0	5	0	0	0
g000DU3110	g0295:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	47	100	1	2	20	0	0	1
g002DU3110	g0250:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	0	0	0	5	0	0	0
g000DU3111	g0150:r0000:y0000:e0000:w0000	25	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	84	0	1	2	15	0	0	1
g002DU3111	g0100:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	53	0	0	0	15	0	0	0
g000DU3112	g0070:r0000:y0000:e0000:w0000	50	0	5	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	100	0	0	15	0	-1	1
g002DU3112	g0045:r0000:y0000:e0000:w0000	45	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	10	0	0	0
g003DU0021	g0100:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	400	2	5	3	0	0	1
g003DU0046	g0100:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	485	2	5	4	0	0	1
g003DU0072	g0100:r0000:y0000:e0000:w0000	10	0	5	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	490	2	5	4	0	0	1
g003DU0097	g0100:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	550	2	5	3	0	0	1
g003DU0098	g0100:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	470	2	5	4	0	0	1
g003DU8010	g0100:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	470	2	5	3	0	1	1
g004DU0021	g0050:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	12	0	0	0	3	0	0	0
g004DU0046	g0050:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	12	0	0	0	4	0	0	0
g004DU0072	g0050:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	12	0	0	0	4	0	0	0
g004DU0097	g0050:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	12	0	0	0	3	0	0	0
g004DU0098	g0050:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	12	0	0	0	4	0	0	0
g004DU8010	g0050:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	12	0	0	0	3	0	0	0
g000DU3113	g0040:r0000:y0000:e0000:w0000	20	0	1	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	29	0	0	0	10	0	0	1
g002DU3113	g0020:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	5	0	0	0
g000DU3114	g0150:r0000:y0000:e0000:w0000	15	0	1	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	40	25	0	0	3	0	0	2
g002DU3114	g0075:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	0	0	0	2	0	0	0
g000DU3115	g0085:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	17	0	0	0	8	0	0	1
g002DU3115	g0045:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	11	0	0	0	4	0	0	0
g000DU3116	g0200:r0000:y0000:e0000:w0000	20	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	24	50	0	0	10	0	0	2
g002DU3116	g0100:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	5	0	0	0
g000DU3117	g0340:r0000:y0000:e0000:w0000	45	2	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	47	0	0	0	15	0	0	2
g002DU3117	g0170:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	32	0	0	0	5	0	0	1
g000DU3118	g0200:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	80	200	1	2	10	0	2	2
g002DU3118	g0125:r0000:y0000:e0000:w0000	75	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	70	0	0	0	5	0	0	0
